timestamps,TP9,AF7,AF8,TP10,Right AUX
1587068873.757,-4.395,908.691,828.125,-55.664,0.000
1587068873.760,-129.883,-183.105,698.730,-48.828,0.000
1587068873.764,-160.645,-308.105,769.043,-80.078,0.000
1587068873.768,-46.387,591.797,854.492,-97.656,0.000
1587068873.772,-11.230,538.574,817.871,-73.730,0.000
1587068873.776,-133.301,-31.738,763.184,-100.098,0.000
1587068873.780,-230.469,-96.191,726.074,-145.020,0.000
1587068873.784,-161.133,183.105,769.043,-162.109,0.000
1587068873.788,-97.656,310.547,800.781,-152.832,0.000
1587068873.792,-168.945,-26.855,735.840,-144.531,0.000
1587068873.796,-260.254,-100.586,713.379,-185.547,0.000
1587068873.800,-247.559,69.336,752.441,-196.777,0.000
1587068873.803,-155.273,153.809,762.207,-210.449,0.000
1587068873.807,-225.586,180.176,757.324,-210.938,0.000
1587068873.811,-342.285,208.496,736.328,-233.398,0.000
1587068873.815,-305.664,214.355,748.535,-246.582,0.000
1587068873.819,-171.875,21.973,726.562,-199.707,0.000
1587068873.823,-171.387,-87.402,712.402,-180.176,0.000
1587068873.827,-287.598,314.453,754.395,-203.125,0.000
1587068873.831,-278.809,206.543,707.520,-204.590,0.000
1587068873.835,-162.598,-62.500,691.895,-181.152,0.000
1587068873.839,-117.676,317.383,774.414,-159.668,0.000
1587068873.842,-196.777,412.109,718.262,-155.273,0.000
1587068873.846,-231.934,-141.602,639.648,-141.602,0.000
1587068873.850,-110.840,26.367,717.285,-111.816,0.000
1587068873.854,-32.715,743.164,823.730,-83.984,0.000
1587068873.858,-114.258,728.516,768.066,-67.871,0.000
1587068873.862,-164.062,-105.957,653.320,-62.012,0.000
1587068873.866,-77.637,-346.680,671.875,-44.434,0.000
1587068873.870,41.992,375.977,779.785,-20.996,0.000
1587068873.874,17.090,830.078,807.617,3.418,0.000
1587068873.878,-38.086,-14.160,637.207,20.508,0.000
1587068873.882,-11.230,-612.305,594.727,28.809,0.000
1587068873.885,83.008,419.434,794.922,28.320,0.000
1587068873.889,114.258,883.789,807.129,64.453,0.000
1587068873.893,37.109,-16.602,618.652,89.844,0.000
1587068873.897,28.320,-382.324,622.559,56.152,0.000
1587068873.901,102.539,143.066,731.445,60.059,0.000
1587068873.905,142.090,555.664,769.531,91.797,0.000
1587068873.909,73.730,187.012,712.891,104.980,0.000
1587068873.913,6.836,-562.012,593.262,86.426,0.000
1587068873.917,96.191,-189.941,684.570,84.473,0.000
1587068873.921,189.453,611.328,808.594,107.910,0.000
1587068873.925,102.051,89.844,679.199,103.516,0.000
1587068873.928,-16.602,-415.039,619.629,90.332,0.000
1587068873.932,48.340,-28.320,711.914,96.680,0.000
1587068873.936,184.082,397.461,758.301,105.469,0.000
1587068873.940,136.719,132.812,682.129,120.605,0.000
1587068873.944,3.418,-284.668,641.113,93.750,0.000
1587068873.948,8.789,-81.055,681.641,53.711,0.000
1587068873.952,135.254,301.270,767.090,79.590,0.000
1587068873.956,155.273,408.203,761.230,92.773,0.000
1587068873.960,56.641,-85.938,642.578,84.473,0.000
1587068873.964,32.715,-517.578,595.215,81.543,0.000
1587068873.967,99.609,-254.883,672.852,83.496,0.000
1587068873.971,141.602,-47.363,711.426,103.516,0.000
1587068873.975,35.156,38.574,679.199,101.562,0.000
1587068873.979,-42.969,-68.848,644.043,53.223,0.000
1587068873.983,67.871,-188.477,615.234,66.406,0.000
1587068873.987,155.273,128.906,695.801,88.867,0.000
1587068873.991,107.910,442.871,740.723,83.008,0.000
1587068873.995,-1.465,-11.230,634.766,80.566,0.000
1587068873.999,-8.789,-280.273,655.273,54.199,0.000
1587068874.003,97.168,311.035,761.719,53.223,0.000
1587068874.007,87.891,378.418,703.613,45.410,0.000
1587068874.010,-24.902,-277.832,603.027,22.949,0.000
1587068874.014,-32.227,-729.980,555.664,24.414,0.000
1587068874.018,89.355,-286.621,660.156,34.180,0.000
1587068874.022,111.328,586.914,775.391,57.129,0.000
1587068874.026,-20.508,213.379,644.531,27.832,0.000
1587068874.030,-66.895,-674.316,532.715,4.883,0.000
1587068874.034,20.996,-217.285,691.406,11.230,0.000
1587068874.038,99.121,715.332,812.988,24.414,0.000
1587068874.042,51.270,305.664,669.922,38.086,0.000
1587068874.046,-60.547,-409.180,591.797,11.719,0.000
1587068874.050,12.207,-76.172,683.594,-1.465,0.000
1587068874.053,109.863,419.434,736.328,25.879,0.000
1587068874.057,42.969,208.496,669.922,34.180,0.000
1587068874.061,-62.500,-623.535,572.754,11.719,0.000
1587068874.065,-35.156,-271.973,672.363,-3.418,0.000
1587068874.069,72.266,671.875,768.555,17.090,0.000
1587068874.073,67.871,547.852,690.918,23.438,0.000
1587068874.077,-44.434,-92.285,625.488,7.324,0.000
1587068874.081,-91.797,-286.621,636.230,-7.324,0.000
1587068874.085,65.918,253.906,724.121,-6.348,0.000
1587068874.089,92.773,522.461,736.816,13.672,0.000
1587068874.092,-80.566,132.812,658.203,-2.441,0.000
1587068874.096,-105.469,-142.090,618.164,-36.621,0.000
1587068874.100,-10.254,45.898,662.598,-22.949,0.000
1587068874.104,62.500,36.621,657.715,14.648,0.000
1587068874.108,26.367,-147.949,636.230,23.438,0.000
1587068874.112,-67.871,-36.621,633.301,7.812,0.000
1587068874.116,-43.457,68.359,660.156,3.418,0.000
1587068874.120,73.730,550.293,732.910,-3.418,0.000
1587068874.124,20.996,683.105,720.703,-16.113,0.000
1587068874.128,-100.098,153.320,620.605,-9.766,0.000
1587068874.132,-66.406,-273.438,589.844,-11.230,0.000
1587068874.135,41.992,68.359,684.082,5.859,0.000
1587068874.139,65.430,599.609,726.562,5.859,0.000
1587068874.143,-37.598,285.645,650.879,-29.297,0.000
1587068874.147,-138.672,-395.020,555.664,-14.648,0.000
1587068874.151,-14.648,-488.281,609.863,4.395,0.000
1587068874.155,81.543,382.812,742.676,13.184,0.000
1587068874.159,-54.199,501.953,664.551,2.441,0.000
1587068874.163,-123.535,-326.660,508.301,-19.531,0.000
1587068874.167,-6.836,-60.059,631.836,-26.367,0.000
1587068874.171,60.059,773.438,774.902,0.000,0.000
1587068874.175,10.742,308.105,630.859,39.551,0.000
1587068874.178,-91.797,-487.793,516.602,-3.906,0.000
1587068874.182,-87.891,-102.539,631.348,-41.992,0.000
1587068874.186,32.715,623.535,734.375,-28.809,0.000
1587068874.190,17.090,502.930,653.320,10.254,0.000
1587068874.194,-121.094,-285.645,527.832,-16.602,0.000
1587068874.198,-116.699,-559.082,539.551,-64.453,0.000
1587068874.202,38.086,206.055,685.547,-35.645,0.000
1587068874.206,31.738,703.125,713.379,-3.906,0.000
1587068874.210,-85.938,117.188,615.234,-6.348,0.000
1587068874.214,-106.445,-241.699,582.031,-24.414,0.000
1587068874.217,-0.977,331.055,687.012,-37.598,0.000
1587068874.221,74.707,704.102,708.008,-17.578,0.000
1587068874.225,-16.113,-187.500,500.977,5.371,0.000
1587068874.229,-118.164,-597.656,493.164,-27.344,0.000
1587068874.233,-26.855,210.449,659.180,-34.180,0.000
1587068874.237,67.383,671.875,707.520,-14.648,0.000
1587068874.241,-8.789,256.836,618.164,-12.207,0.000
1587068874.245,-114.258,-156.250,555.664,-21.484,0.000
1587068874.249,-77.637,69.336,613.770,-33.691,0.000
1587068874.253,49.805,264.160,638.672,-29.785,0.000
1587068874.257,40.039,-373.047,499.023,-5.371,0.000
1587068874.260,-68.848,-459.473,511.719,-1.465,0.000
1587068874.264,-102.051,144.531,629.883,-37.109,0.000
1587068874.268,5.859,208.496,586.914,-28.320,0.000
1587068874.272,43.457,467.773,636.719,-2.441,0.000
1587068874.276,-54.199,421.387,617.676,-21.973,0.000
1587068874.280,-85.938,-3.418,560.547,-41.016,0.000
1587068874.284,4.883,92.773,631.836,-24.414,0.000
1587068874.288,71.289,325.195,655.762,-19.531,0.000
1587068874.292,-5.859,243.164,610.352,-28.320,0.000
1587068874.296,-98.633,-43.457,546.387,-37.109,0.000
1587068874.300,-39.062,-453.125,485.840,-28.809,0.000
1587068874.303,55.664,-73.730,602.051,-20.020,0.000
1587068874.307,4.395,535.645,651.855,-8.301,0.000
1587068874.311,-97.656,-95.215,489.746,-10.254,0.000
1587068874.315,-73.730,-229.492,507.324,-44.922,0.000
1587068874.319,41.016,487.793,662.598,-35.645,0.000
1587068874.323,30.273,795.410,672.363,-9.277,0.000
1587068874.327,-91.309,167.969,531.738,-19.043,0.000
1587068874.331,-80.078,-340.820,493.652,-24.414,0.000
1587068874.335,25.879,-37.598,562.988,-18.555,0.000
1587068874.339,64.453,422.363,627.930,-7.324,0.000
1587068874.342,-32.227,115.723,507.324,-16.602,0.000
1587068874.346,-124.512,-779.297,363.770,-24.902,0.000
1587068874.350,-41.504,-109.863,580.566,-26.367,0.000
1587068874.354,42.480,792.480,690.430,-31.738,0.000
1587068874.358,-21.973,251.465,491.699,-22.949,0.000
1587068874.362,-110.840,-491.699,376.953,-24.902,0.000
1587068874.366,-11.719,-145.508,527.344,-42.969,0.000
1587068874.370,82.031,441.406,607.910,-34.180,0.000
1587068874.374,8.301,322.754,581.543,-3.418,0.000
1587068874.378,-77.148,-68.359,500.977,-14.648,0.000
1587068874.382,-60.547,-314.453,458.496,-30.273,0.000
1587068874.385,78.613,98.633,568.848,-12.207,0.000
1587068874.389,73.242,59.082,486.816,16.602,0.000
1587068874.393,-53.223,-529.785,375.977,15.137,0.000
1587068874.397,-92.773,-140.137,516.113,-21.973,0.000
1587068874.401,-22.949,375.000,585.938,-36.621,0.000
1587068874.405,49.805,505.859,571.289,-27.832,0.000
1587068874.409,-36.621,242.188,511.230,-19.531,0.000
1587068874.413,-102.539,-157.227,443.848,-18.066,0.000
1587068874.417,-8.301,-29.785,515.137,-26.367,0.000
1587068874.421,64.453,467.773,609.375,-25.879,0.000
1587068874.425,-1.465,381.836,528.320,-23.926,0.000
1587068874.428,-98.145,-283.203,379.395,-37.109,0.000
1587068874.432,-71.289,-489.746,392.578,-52.734,0.000
1587068874.436,38.086,24.414,530.762,-38.086,0.000
1587068874.440,23.438,472.656,581.543,-21.484,0.000
1587068874.444,-100.098,111.816,477.539,-40.039,0.000
1587068874.448,-100.586,-406.738,354.492,-25.879,0.000
1587068874.452,20.020,-60.547,486.328,-38.574,0.000
1587068874.456,37.598,408.691,572.266,-54.688,0.000
1587068874.460,-69.824,10.254,446.289,-49.316,0.000
1587068874.464,-118.652,-644.531,274.902,-42.480,0.000
1587068874.467,-27.344,-304.199,410.645,-48.828,0.000
1587068874.471,41.016,533.203,604.492,-49.805,0.000
1587068874.475,-44.434,40.527,442.871,-32.715,0.000
1587068874.479,-95.703,-838.867,195.312,-25.391,0.000
1587068874.483,-6.836,-675.293,300.293,-29.785,0.000
1587068874.487,42.480,522.949,625.488,-55.176,0.000
1587068874.491,-30.762,654.785,530.273,-26.855,0.000
1587068874.495,-122.559,-295.410,378.418,-36.133,0.000
1587068874.499,-79.590,-188.477,471.191,-72.266,0.000
1587068874.503,32.227,691.895,612.305,-47.363,0.000
1587068874.507,26.855,573.730,526.367,-6.348,0.000
1587068874.510,-76.660,-170.410,371.582,-18.066,0.000
1587068874.514,-92.773,-192.871,433.105,-60.547,0.000
1587068874.518,-11.230,295.410,541.504,-55.664,0.000
1587068874.522,25.879,278.809,497.070,-18.066,0.000
1587068874.526,-76.172,-118.652,414.062,-31.738,0.000
1587068874.530,-125.977,-242.676,412.598,-69.824,0.000
1587068874.534,6.836,244.141,539.551,-60.059,0.000
1587068874.538,64.453,380.371,493.164,-35.645,0.000
1587068874.542,-44.922,-482.422,309.570,-19.531,0.000
1587068874.546,-126.465,-524.902,362.793,-50.781,0.000
1587068874.550,-60.059,-128.418,416.504,-40.527,0.000
1587068874.553,77.637,61.035,451.660,-11.230,0.000
1587068874.557,24.414,272.461,467.285,-34.180,0.000
1587068874.561,-128.906,-60.547,364.746,-65.430,0.000
1587068874.565,-79.590,-158.203,392.578,-64.941,0.000
1587068874.569,77.637,-16.602,421.387,-13.184,0.000
1587068874.573,39.551,35.156,420.410,-12.207,0.000
1587068874.577,-121.094,1.953,401.367,-50.293,0.000
1587068874.581,-98.633,-204.590,345.215,-46.387,0.000
1587068874.585,31.738,100.586,490.234,-23.438,0.000
1587068874.589,51.758,537.598,552.246,-13.184,0.000
1587068874.592,-69.824,269.043,417.969,-33.203,0.000
1587068874.596,-125.000,-372.070,281.738,-59.082,0.000
1587068874.600,-38.086,-408.203,327.637,-59.082,0.000
1587068874.604,38.086,290.527,508.789,-35.156,0.000
1587068874.608,13.672,379.395,460.449,-17.578,0.000
1587068874.612,-91.797,-359.375,268.555,-20.996,0.000
1587068874.616,-70.801,-602.539,281.250,-28.809,0.000
1587068874.620,32.715,162.109,490.234,-44.434,0.000
1587068874.624,-6.348,603.516,530.273,-47.363,0.000
1587068874.628,-89.355,-270.996,222.168,-14.160,0.000
1587068874.632,-56.641,-743.164,193.359,-29.785,0.000
1587068874.635,27.832,202.148,526.367,-69.824,0.000
1587068874.639,36.621,637.207,548.340,-20.508,0.000
1587068874.643,-64.453,-325.195,189.453,-9.766,0.000
1587068874.647,-68.359,-664.551,174.805,-43.945,0.000
1587068874.651,31.250,269.043,516.602,-44.922,0.000
1587068874.655,31.250,626.953,508.301,-35.156,0.000
1587068874.659,-51.270,-176.270,230.957,-31.250,0.000
1587068874.663,-101.074,-832.031,130.371,-40.527,0.000
1587068874.667,-14.648,-259.277,385.742,-36.133,0.000
1587068874.671,97.168,596.680,550.781,-3.418,0.000
1587068874.675,17.090,-58.105,258.301,5.859,0.000
1587068874.678,-138.672,-697.754,168.945,-56.152,0.000
1587068874.682,-91.797,107.910,457.520,-65.918,0.000
1587068874.686,61.523,543.945,483.398,-34.180,0.000
1587068874.690,26.855,431.641,441.406,-32.227,0.000
1587068874.694,-106.445,-83.984,304.688,-44.434,0.000
1587068874.698,-87.891,-203.613,309.570,-45.410,0.000
1587068874.702,43.457,227.051,461.426,-24.902,0.000
1587068874.706,57.129,264.648,424.316,-9.277,0.000
1587068874.710,-63.965,-191.895,282.715,-26.855,0.000
1587068874.714,-75.684,-408.203,250.000,-49.805,0.000
1587068874.717,18.555,-78.125,355.957,-43.945,0.000
1587068874.721,61.035,2.930,403.809,-10.742,0.000
1587068874.725,-37.598,165.527,422.363,-20.020,0.000
1587068874.729,-124.512,20.020,332.031,-64.453,0.000
1587068874.733,-33.203,-122.070,316.406,-49.316,0.000
1587068874.737,65.918,200.195,412.109,-17.090,0.000
1587068874.741,-9.277,337.891,425.781,-15.137,0.000
1587068874.745,-84.961,-41.992,303.711,-13.672,0.000
1587068874.749,-32.715,-230.957,321.777,-16.113,0.000
1587068874.753,72.754,247.070,463.379,-44.434,0.000
1587068874.757,59.570,368.164,428.223,-51.270,0.000
1587068874.760,-88.867,-235.352,243.164,-46.875,0.000
1587068874.764,-82.520,-465.332,282.715,-68.848,0.000
1587068874.768,8.789,229.492,502.441,-69.824,0.000
1587068874.772,21.973,729.492,521.973,-25.879,0.000
1587068874.776,-67.383,87.402,305.176,-11.719,0.000
1587068874.780,-96.191,-657.715,137.695,-33.691,0.000
1587068874.784,-16.113,-33.691,406.250,-31.738,0.000
1587068874.788,50.781,757.812,564.453,-18.066,0.000
1587068874.792,-13.672,249.512,321.777,-14.648,0.000
1587068874.796,-89.355,-579.102,177.246,-49.805,0.000
1587068874.800,-45.898,-181.641,353.027,-59.570,0.000
1587068874.803,38.574,432.617,464.844,-30.762,0.000
1587068874.807,2.441,131.348,322.266,-3.906,0.000
1587068874.811,-103.027,-695.801,0.000,-11.719,0.000
1587068874.815,-66.895,-329.102,216.309,-51.270,0.000
1587068874.819,52.246,740.234,590.820,-26.367,0.000
1587068874.823,33.691,441.895,331.543,-16.113,0.000
1587068874.827,-94.727,-643.555,19.531,-39.062,0.000
1587068874.831,-95.703,-551.270,202.148,-41.504,0.000
1587068874.835,8.301,166.992,395.508,-48.340,0.000
1587068874.839,46.875,394.531,401.855,-20.996,0.000
1587068874.842,-61.523,253.418,356.934,-35.645,0.000
1587068874.846,-109.375,-35.156,271.973,-74.219,0.000
1587068874.850,-29.297,-24.414,328.125,-64.941,0.000
1587068874.854,55.664,-9.766,327.637,-29.297,0.000
1587068874.858,6.348,-375.000,190.430,-15.137,0.000
1587068874.862,-125.000,-185.059,272.949,-63.965,0.000
1587068874.866,-38.574,223.633,382.812,-37.598,0.000
1587068874.870,61.523,509.277,462.402,-4.883,0.000
1587068874.874,-19.531,494.141,421.387,-13.184,0.000
1587068874.878,-103.027,64.941,276.855,-4.395,0.000
1587068874.882,-43.945,-191.406,261.230,-29.297,0.000
1587068874.885,68.359,136.719,395.020,-31.250,0.000
1587068874.889,46.875,520.508,455.566,-3.906,0.000
1587068874.893,-76.660,54.688,255.371,-24.414,0.000
1587068874.897,-108.398,-526.367,129.883,-52.734,0.000
1587068874.901,-13.672,-393.555,318.848,-56.152,0.000
1587068874.905,56.641,445.801,511.719,-20.996,0.000
1587068874.909,-34.180,462.402,371.094,-13.184,0.000
1587068874.913,-97.168,-358.398,165.039,-44.434,0.000
1587068874.917,-16.602,-124.023,303.223,-35.156,0.000
1587068874.921,32.715,658.203,506.836,-24.902,0.000
1587068874.925,-35.156,336.426,350.098,-34.180,0.000
1587068874.928,-136.230,-470.215,122.070,-60.059,0.000
1587068874.932,-54.688,-230.957,268.555,-45.410,0.000
1587068874.936,50.293,514.160,483.887,-40.039,0.000
1587068874.940,14.160,549.805,433.594,-24.902,0.000
1587068874.944,-76.660,-321.289,127.441,-24.902,0.000
1587068874.948,-62.500,-631.348,144.531,-33.203,0.000
1587068874.952,33.203,143.555,420.410,-25.879,0.000
1587068874.956,26.367,582.520,426.758,-43.457,0.000
1587068874.960,-105.469,32.227,294.922,-42.969,0.000
1587068874.964,-148.926,-340.332,241.699,-56.152,0.000
1587068874.967,-30.273,292.480,412.109,-76.172,0.000
1587068874.971,17.090,661.621,444.336,-51.270,0.000
1587068874.975,-70.801,-293.457,24.414,-16.113,0.000
1587068874.979,-118.164,-678.223,14.160,-49.805,0.000
1587068874.983,-20.996,197.266,412.109,-61.035,0.000
1587068874.987,59.082,552.246,417.480,-25.879,0.000
1587068874.991,-14.160,71.289,258.789,-36.133,0.000
1587068874.995,-101.562,-465.332,152.832,-52.246,0.000
1587068874.999,-98.145,-112.793,287.109,-52.246,0.000
1587068875.003,2.441,352.539,359.375,-51.270,0.000
1587068875.007,-10.254,-35.156,256.348,-36.621,0.000
1587068875.010,-133.789,-260.254,205.078,-66.406,0.000
1587068875.014,-111.328,-83.008,229.492,-89.355,0.000
1587068875.018,16.113,134.766,298.828,-65.430,0.000
1587068875.022,33.203,417.480,366.211,-45.898,0.000
1587068875.026,-94.238,271.973,289.551,-50.293,0.000
1587068875.030,-123.535,-136.230,202.637,-58.105,0.000
1587068875.034,-10.254,98.633,368.164,-51.270,0.000
1587068875.038,37.598,374.512,396.484,-32.715,0.000
1587068875.042,-21.484,129.395,281.250,-9.766,0.000
1587068875.046,-103.027,-111.816,209.961,-46.875,0.000
1587068875.050,-60.547,-383.301,141.602,-51.270,0.000
1587068875.053,29.785,68.359,316.895,-30.273,0.000
1587068875.057,-41.504,688.477,441.895,-57.129,0.000
1587068875.061,-116.211,88.379,175.293,-66.406,0.000
1587068875.065,-38.574,-192.383,175.293,-38.086,0.000
1587068875.069,47.852,360.352,420.410,-20.020,0.000
1587068875.073,29.785,703.613,432.617,-45.898,0.000
1587068875.077,-83.984,95.703,190.918,-53.223,0.000
1587068875.081,-100.586,-286.621,135.254,-52.734,0.000
1587068875.085,12.207,172.363,332.031,-40.527,0.000
1587068875.089,30.273,437.500,381.348,-10.254,0.000
1587068875.092,-18.555,-21.973,138.672,-31.250,0.000
1587068875.096,-86.914,-374.023,36.621,-55.176,0.000
1587068875.100,-62.500,259.766,335.449,-41.992,0.000
1587068875.104,26.855,802.734,479.492,-21.484,0.000
1587068875.108,-41.016,136.230,134.766,-37.598,0.000
1587068875.112,-104.492,-791.504,-283.203,-44.434,0.000
1587068875.116,-56.152,-151.855,149.414,-30.273,0.000
1587068875.120,20.996,725.586,480.957,-40.039,0.000
1587068875.124,-11.719,505.859,349.121,-52.246,0.000
1587068875.128,-83.496,-121.094,181.152,-40.039,0.000
1587068875.132,-74.219,-266.113,126.465,-56.641,0.000
1587068875.135,9.766,257.812,336.914,-47.852,0.000
1587068875.139,30.762,100.098,178.711,-15.137,0.000
1587068875.143,-94.727,-518.066,-71.289,-38.086,0.000
1587068875.147,-145.508,-25.391,239.258,-67.871,0.000
1587068875.151,-10.254,529.785,382.812,-64.453,0.000
1587068875.155,39.062,644.531,401.855,-47.363,0.000
1587068875.159,-89.844,387.695,308.105,-37.109,0.000
1587068875.163,-127.441,23.438,201.660,-68.359,0.000
1587068875.167,-18.066,155.273,304.688,-70.312,0.000
1587068875.171,41.992,446.777,399.902,-40.527,0.000
1587068875.175,-28.809,407.227,331.055,-21.484,0.000
1587068875.178,-115.234,-104.492,145.508,-36.133,0.000
1587068875.182,-65.918,-253.906,183.105,-66.895,0.000
1587068875.186,41.992,237.305,373.047,-65.430,0.000
1587068875.190,6.836,609.863,389.648,-45.898,0.000
1587068875.194,-113.281,278.320,253.418,-50.781,0.000
1587068875.198,-89.355,-307.129,81.055,-41.016,0.000
1587068875.202,39.551,-89.355,226.074,-27.832,0.000
1587068875.206,35.156,417.969,387.695,-38.086,0.000
1587068875.210,-88.379,252.441,297.363,-59.570,0.000
1587068875.214,-107.910,-339.844,78.613,-68.359,0.000
1587068875.217,0.488,-310.547,136.719,-16.602,0.000
1587068875.221,33.691,674.805,478.027,-18.066,0.000
1587068875.225,-49.316,471.191,333.984,-55.664,0.000
1587068875.229,-105.469,-592.773,-137.695,-50.781,0.000
1587068875.233,-36.133,-396.484,-18.555,-31.738,0.000
1587068875.237,44.922,891.602,525.879,-46.875,0.000
1587068875.241,-16.602,698.730,341.309,-51.270,0.000
1587068875.245,-123.535,-206.055,55.664,-61.035,0.000
1587068875.249,-63.965,6.836,228.516,-63.965,0.000
1587068875.253,31.738,781.738,485.352,-28.809,0.000
1587068875.257,1.465,663.086,346.680,-23.438,0.000
1587068875.260,-86.426,-200.195,82.520,-53.223,0.000
1587068875.264,-100.586,-145.996,224.121,-46.875,0.000
1587068875.268,-1.953,555.176,426.758,-39.551,0.000
1587068875.272,34.668,437.012,316.406,-35.156,0.000
1587068875.276,-33.203,-94.238,185.059,-44.922,0.000
1587068875.280,-91.309,-122.070,200.684,-75.684,0.000
1587068875.284,-31.738,431.152,380.859,-45.410,0.000
1587068875.288,42.969,498.535,292.969,-28.320,0.000
1587068875.292,-53.223,-209.961,119.629,-32.227,0.000
1587068875.296,-131.348,-156.738,213.379,-44.434,0.000
1587068875.300,-53.223,42.480,232.910,-62.988,0.000
1587068875.303,83.496,282.715,299.805,-61.035,0.000
1587068875.307,25.391,533.203,346.191,-28.320,0.000
1587068875.311,-150.879,183.105,207.520,-36.621,0.000
1587068875.315,-98.145,44.922,207.520,-62.012,0.000
1587068875.319,57.617,240.723,330.566,-42.969,0.000
1587068875.323,6.348,290.039,298.828,-36.621,0.000
1587068875.327,-108.398,111.328,198.242,-58.594,0.000
1587068875.331,-86.426,-9.277,181.641,-70.801,0.000
1587068875.335,40.527,-115.234,188.965,-49.316,0.000
1587068875.339,53.223,159.180,273.438,-41.504,0.000
1587068875.342,-112.305,331.543,247.559,-65.430,0.000
1587068875.346,-145.508,-170.898,95.703,-63.477,0.000
1587068875.350,-46.387,106.934,264.160,-66.406,0.000
1587068875.354,31.250,658.203,407.715,-62.988,0.000
1587068875.358,-41.016,380.371,257.812,-45.410,0.000
1587068875.362,-127.441,-259.277,69.824,-59.082,0.000
1587068875.366,-73.242,-171.387,177.734,-66.406,0.000
1587068875.370,32.227,588.867,416.016,-73.242,0.000
1587068875.374,-12.695,793.457,400.879,-58.105,0.000
1587068875.378,-126.953,-89.355,27.832,-51.270,0.000
1587068875.382,-70.312,-523.438,-36.621,-58.105,0.000
1587068875.385,40.039,451.172,396.973,-38.086,0.000
1587068875.389,29.297,961.914,491.211,-1.465,0.000
1587068875.393,-109.863,-51.270,13.672,-9.766,0.000
1587068875.397,-97.168,-491.211,-91.309,-61.035,0.000
1587068875.401,26.855,456.543,413.574,-65.430,0.000
1587068875.405,3.418,823.730,447.754,-29.297,0.000
1587068875.409,-68.848,144.043,160.645,-33.203,0.000
1587068875.413,-129.395,-463.379,-8.301,-52.246,0.000
1587068875.417,-39.551,-31.738,219.727,-41.504,0.000
1587068875.421,47.852,684.082,446.777,-32.227,0.000
1587068875.425,-13.184,101.074,99.609,-32.227,0.000
1587068875.428,-98.633,-614.258,-169.434,-47.852,0.000
1587068875.432,-69.336,235.840,282.227,-64.453,0.000
1587068875.436,32.227,805.664,414.551,-59.082,0.000
1587068875.440,2.441,662.109,344.238,-47.363,0.000
1587068875.444,-79.590,288.574,257.324,-57.617,0.000
1587068875.448,-80.566,228.516,257.812,-59.570,0.000
1587068875.452,10.254,554.688,379.883,-52.734,0.000
1587068875.456,17.090,588.379,359.375,-52.246,0.000
1587068875.460,-115.723,83.984,156.738,-58.105,0.000
1587068875.464,-135.742,-48.828,188.477,-68.359,0.000
1587068875.467,-6.348,413.086,357.422,-56.152,0.000
1587068875.471,43.457,361.328,336.426,-22.949,0.000
1587068875.475,-29.785,173.828,187.012,-20.508,0.000
1587068875.479,-102.051,-32.715,115.234,-59.082,0.000
1587068875.483,-83.984,143.066,251.465,-78.125,0.000
1587068875.487,10.254,501.465,325.684,-50.293,0.000
1587068875.491,-27.832,528.320,317.871,-36.133,0.000
1587068875.495,-119.141,97.168,159.668,-66.406,0.000
1587068875.499,-72.266,8.301,229.004,-53.711,0.000
1587068875.503,25.879,615.723,421.387,-24.902,0.000
1587068875.507,22.949,618.652,334.473,-30.273,0.000
1587068875.510,-89.355,55.664,164.062,-63.477,0.000
1587068875.514,-86.426,-434.082,0.488,-63.477,0.000
1587068875.518,4.883,-33.203,189.453,-68.848,0.000
1587068875.522,17.090,960.449,498.047,-57.617,0.000
1587068875.526,-60.547,464.844,200.195,-40.039,0.000
1587068875.530,-124.023,-167.480,76.660,-74.707,0.000
1587068875.534,-19.043,264.160,313.965,-74.707,0.000
1587068875.538,25.879,758.301,406.738,-30.273,0.000
1587068875.542,-63.965,529.297,305.664,20.996,0.000
1587068875.546,-111.328,29.297,187.988,-37.598,0.000
1587068875.550,-17.578,270.508,297.852,-81.055,0.000
1587068875.553,51.758,618.164,410.645,-31.250,0.000
1587068875.557,-30.762,372.559,265.625,-31.738,0.000
1587068875.561,-107.910,-385.254,-127.930,-57.129,0.000
1587068875.565,-51.270,-22.949,132.324,-69.824,0.000
1587068875.569,52.734,883.789,478.516,-63.477,0.000
1587068875.573,2.441,707.520,288.574,-57.129,0.000
1587068875.577,-158.691,198.242,175.781,-31.250,0.000
1587068875.581,-125.977,-3.906,190.918,-55.176,0.000
1587068875.585,19.531,396.484,326.660,-76.172,0.000
1587068875.589,50.293,718.750,365.723,-28.320,0.000
1587068875.592,-59.570,239.746,184.570,-29.297,0.000
1587068875.596,-109.863,11.230,156.250,-68.359,0.000
1587068875.600,3.906,378.906,311.523,-42.969,0.000
1587068875.604,41.504,368.652,266.602,-12.695,0.000
1587068875.608,-55.176,125.488,183.594,-13.184,0.000
1587068875.612,-106.934,236.328,211.426,-44.434,0.000
1587068875.616,-36.133,426.270,287.109,-55.176,0.000
1587068875.620,66.895,808.594,426.270,-44.434,0.000
1587068875.624,5.859,750.000,380.371,-25.879,0.000
1587068875.628,-144.043,400.879,264.160,-45.410,0.000
1587068875.632,-99.121,251.465,236.328,-60.059,0.000
1587068875.635,33.203,586.914,369.141,-39.062,0.000
1587068875.639,5.371,884.766,419.434,-35.645,0.000
